sample_no	letter	author	authenticity	particle	part_of_speech	position_from_start	position_from_end	left_neighbor	left_neighbor_pos	right_neighbor	right_neighbor_pos	pip	pip_position	fip	fip_position	sentence
138	69	Paul	P1	καὶ	conjunction	4	18	παιδίσκην	noun	τὸν	article	null	0	αὐτῆς,	7	Ἔκβαλε τὴν παιδίσκην καὶ τὸν υἱὸν αὐτῆς, οὐ γὰρ μὴ ⸀κληρονομήσει ὁ υἱὸς τῆς παιδίσκης μετὰ τοῦ υἱοῦ τῆς ἐλευθέρας.
139	69	Paul	P1	γὰρ	conjunction	9	13	οὐ	adverb	μὴ	adverb	αὐτῆς,	7	null	0	Ἔκβαλε τὴν παιδίσκην καὶ τὸν υἱὸν αὐτῆς, οὐ γὰρ μὴ ⸀κληρονομήσει ὁ υἱὸς τῆς παιδίσκης μετὰ τοῦ υἱοῦ τῆς ἐλευθέρας.
140	69	Paul	P1	ἀλλὰ	conjunction	7	4	τέκνα	noun	τῆς	article	ἀδελφοί,	2	null	0	⸀διό, ἀδελφοί, οὐκ ἐσμὲν παιδίσκης τέκνα ἀλλὰ τῆς ἐλευθέρας.
141	69	Paul	P1	οὖν⸃	conjunction	7	8	στήκετε	verb	καὶ	conjunction	ἠλευθέρωσεν·	5	null	0	τῇ ἐλευθερίᾳ ⸂ἡμᾶς Χριστὸς ἠλευθέρωσεν· στήκετε οὖν⸃ καὶ μὴ πάλιν ζυγῷ δουλείας ἐνέχεσθε.
142	69	Paul	P1	καὶ	conjunction	8	7	οὖν⸃	conjunction	μὴ	adverb	ἠλευθέρωσεν·	5	null	0	τῇ ἐλευθερίᾳ ⸂ἡμᾶς Χριστὸς ἠλευθέρωσεν· στήκετε οὖν⸃ καὶ μὴ πάλιν ζυγῷ δουλείας ἐνέχεσθε.
143	69	Paul	P1	δὲ	conjunction	2	13	μαρτύρομαι	verb	πάλιν	adverb	null	0	null	0	μαρτύρομαι δὲ πάλιν παντὶ ἀνθρώπῳ περιτεμνομένῳ ὅτι ὀφειλέτης ἐστὶν ὅλον τὸν νόμον ποιῆσαι.
144	69	Paul	P1	γὰρ	conjunction	2	8	ἡμεῖς	personal pronoun	πνεύματι	noun	null	0	null	0	ἡμεῖς γὰρ πνεύματι ἐκ πίστεως ἐλπίδα δικαιοσύνης ἀπεκδεχόμεθα.
145	69	Paul	P1	γὰρ	conjunction	2	15	ἐν	preposition	Χριστῷ	noun	null	0	ἀκροβυστία,	10	ἐν γὰρ Χριστῷ Ἰησοῦ οὔτε περιτομή τι ἰσχύει οὔτε ἀκροβυστία, ἀλλὰ πίστις δι’ ἀγάπης ἐνεργουμένη.
146	69	Paul	P1	ἀλλὰ	conjunction	11	6	ἀκροβυστία,	noun	πίστις	noun	ἀκροβυστία,	10	null	0	ἐν γὰρ Χριστῷ Ἰησοῦ οὔτε περιτομή τι ἰσχύει οὔτε ἀκροβυστία, ἀλλὰ πίστις δι’ ἀγάπης ἐνεργουμένη.
147	69	Paul	P1	δὲ	conjunction	12	10	ὁ	article	ταράσσων	verb	φρονήσετε·	10	κρίμα,	17	ἐγὼ πέποιθα εἰς ὑμᾶς ἐν κυρίῳ ὅτι οὐδὲν ἄλλο φρονήσετε· ὁ δὲ ταράσσων ὑμᾶς βαστάσει τὸ κρίμα, ὅστις ⸀ἐὰν ᾖ.
148	69	Paul	P1	δέ,	conjunction	2	10	ἐγὼ	personal pronoun	ἀδελφοί,	noun	null	0	δέ,	2	ἐγὼ δέ, ἀδελφοί, εἰ περιτομὴν ἔτι κηρύσσω, τί ἔτι διώκομαι;
149	69	Paul	P1	ἄρα	conjunction	1	7	ἐγὼ	personal pronoun	κατήργηται	verb	null	0	null	0	ἄρα κατήργηται τὸ σκάνδαλον τοῦ σταυροῦ.
150	69	Paul	P1	γὰρ	conjunction	2	36	Ὑμεῖς	personal pronoun	ἐπ’	preposition	null	0	ἐκλήθητε,	5	Ὑμεῖς γὰρ ἐπ’ ἐλευθερίᾳ ἐκλήθητε, ἀδελφοί· μόνον μὴ τὴν ἐλευθερίαν εἰς ἀφορμὴν τῇ σαρκί, ἀλλὰ διὰ τῆς ἀγάπης δουλεύετε ἀλλήλοις· ὁ γὰρ πᾶς νόμος ἐν ἑνὶ λόγῳ ⸀πεπλήρωται, ἐν τῷ· Ἀγαπήσεις τὸν πλησίον σου ὡς ⸀σεαυτόν.
151	69	Paul	P1	ἀλλὰ	conjunction	15	23	σαρκί,	noun	διὰ	preposition	σαρκί,	14	ἀλλήλοις·	20	Ὑμεῖς γὰρ ἐπ’ ἐλευθερίᾳ ἐκλήθητε, ἀδελφοί· μόνον μὴ τὴν ἐλευθερίαν εἰς ἀφορμὴν τῇ σαρκί, ἀλλὰ διὰ τῆς ἀγάπης δουλεύετε ἀλλήλοις· ὁ γὰρ πᾶς νόμος ἐν ἑνὶ λόγῳ ⸀πεπλήρωται, ἐν τῷ· Ἀγαπήσεις τὸν πλησίον σου ὡς ⸀σεαυτόν.
152	69	Paul	P1	γὰρ	conjunction	22	16	ὁ	article	πᾶς	adjective	ἀλλήλοις·	20	⸀πεπλήρωται,	28	Ὑμεῖς γὰρ ἐπ’ ἐλευθερίᾳ ἐκλήθητε, ἀδελφοί· μόνον μὴ τὴν ἐλευθερίαν εἰς ἀφορμὴν τῇ σαρκί, ἀλλὰ διὰ τῆς ἀγάπης δουλεύετε ἀλλήλοις· ὁ γὰρ πᾶς νόμος ἐν ἑνὶ λόγῳ ⸀πεπλήρωται, ἐν τῷ· Ἀγαπήσεις τὸν πλησίον σου ὡς ⸀σεαυτόν.
153	69	Paul	P1	δὲ	conjunction	2	11	εἰ	conjunction	ἀλλήλους	personal pronoun	null	0	κατεσθίετε,	6	εἰ δὲ ἀλλήλους δάκνετε καὶ κατεσθίετε, βλέπετε μὴ ὑπ’ ἀλλήλων ἀναλωθῆτε.
154	69	Paul	P1	καὶ	conjunction	5	8	δάκνετε	verb	κατεσθίετε,	verb	null	0	κατεσθίετε,	6	εἰ δὲ ἀλλήλους δάκνετε καὶ κατεσθίετε, βλέπετε μὴ ὑπ’ ἀλλήλων ἀναλωθῆτε.
155	69	Paul	P1	μὴ	conjunction	8	5	βλέπετε	verb	ὑπ’	preposition	κατεσθίετε,	6	null	0	εἰ δὲ ἀλλήλους δάκνετε καὶ κατεσθίετε, βλέπετε μὴ ὑπ’ ἀλλήλων ἀναλωθῆτε.
156	69	Paul	P1	δέ,	conjunction	2	10	Λέγω	verb	πνεύματι	noun	null	0	δέ,	2	Λέγω δέ, πνεύματι περιπατεῖτε καὶ ἐπιθυμίαν σαρκὸς οὐ μὴ τελέσητε.
157	69	Paul	P1	καὶ	conjunction	5	7	περιπατεῖτε	verb	ἐπιθυμίαν	noun	δέ,	2	null	0	Λέγω δέ, πνεύματι περιπατεῖτε καὶ ἐπιθυμίαν σαρκὸς οὐ μὴ τελέσητε.
158	69	Paul	P1	γὰρ	conjunction	2	24	ἡ	article	σὰρξ	noun	null	0	πνεύματος,	7	ἡ γὰρ σὰρξ ἐπιθυμεῖ κατὰ τοῦ πνεύματος, τὸ δὲ πνεῦμα κατὰ τῆς σαρκός, ταῦτα ⸀γὰρ ⸂ἀλλήλοις ἀντίκειται⸃, ἵνα μὴ ἃ ⸀ἐὰν θέλητε ταῦτα ποιῆτε.
159	69	Paul	P1	δὲ	conjunction	9	17	τὸ	article	πνεῦμα	noun	πνεύματος,	7	σαρκός,	13	ἡ γὰρ σὰρξ ἐπιθυμεῖ κατὰ τοῦ πνεύματος, τὸ δὲ πνεῦμα κατὰ τῆς σαρκός, ταῦτα ⸀γὰρ ⸂ἀλλήλοις ἀντίκειται⸃, ἵνα μὴ ἃ ⸀ἐὰν θέλητε ταῦτα ποιῆτε.
160	69	Paul	P1	⸀γὰρ	conjunction	15	11	ταῦτα	demonstrative	⸂ἀλλήλοις	personal pronoun	σαρκός,	13	ἀντίκειται⸃,	17	ἡ γὰρ σὰρξ ἐπιθυμεῖ κατὰ τοῦ πνεύματος, τὸ δὲ πνεῦμα κατὰ τῆς σαρκός, ταῦτα ⸀γὰρ ⸂ἀλλήλοις ἀντίκειται⸃, ἵνα μὴ ἃ ⸀ἐὰν θέλητε ταῦτα ποιῆτε.
161	69	Paul	P1	δὲ	conjunction	2	8	εἰ	conjunction	πνεύματι	noun	null	0	ἄγεσθε,	4	εἰ δὲ πνεύματι ἄγεσθε, οὐκ ἐστὲ ὑπὸ νόμον.
162	69	Paul	P1	δέ	conjunction	2	42	φανερὰ	adjective	ἐστιν	verb	null	0	σαρκός,	7	φανερὰ δέ ἐστιν τὰ ἔργα τῆς σαρκός, ἅτινά ⸀ἐστιν πορνεία, ἀκαθαρσία, ἀσέλγεια, εἰδωλολατρία, φαρμακεία, ἔχθραι, ⸂ἔρις, ζῆλος⸃, θυμοί, ἐριθεῖαι, διχοστασίαι, αἱρέσεις, ⸀φθόνοι, μέθαι, κῶμοι, καὶ τὰ ὅμοια τούτοις, ἃ προλέγω ὑμῖν ⸀καθὼς προεῖπον ὅτι οἱ τὰ τοιαῦτα πράσσοντες βασιλείαν θεοῦ οὐ κληρονομήσουσιν.
163	69	Paul	P1	καὶ	conjunction	25	19	κῶμοι,	noun	τὰ	article	κῶμοι,	24	τούτοις,	28	φανερὰ δέ ἐστιν τὰ ἔργα τῆς σαρκός, ἅτινά ⸀ἐστιν πορνεία, ἀκαθαρσία, ἀσέλγεια, εἰδωλολατρία, φαρμακεία, ἔχθραι, ⸂ἔρις, ζῆλος⸃, θυμοί, ἐριθεῖαι, διχοστασίαι, αἱρέσεις, ⸀φθόνοι, μέθαι, κῶμοι, καὶ τὰ ὅμοια τούτοις, ἃ προλέγω ὑμῖν ⸀καθὼς προεῖπον ὅτι οἱ τὰ τοιαῦτα πράσσοντες βασιλείαν θεοῦ οὐ κληρονομήσουσιν.
164	69	Paul	P1	δὲ	conjunction	2	21	Ὁ	article	καρπὸς	noun	null	0	ἀγάπη,	7	Ὁ δὲ καρπὸς τοῦ πνεύματός ἐστιν ἀγάπη, χαρά, εἰρήνη, μακροθυμία, χρηστότης, ἀγαθωσύνη, πίστις, πραΰτης, ἐγκράτεια· κατὰ τῶν τοιούτων οὐκ ἔστιν νόμος.
165	69	Paul	P1	δὲ	conjunction	2	13	οἱ	article	τοῦ	article	null	0	null	0	οἱ δὲ τοῦ ⸀Χριστοῦ τὴν σάρκα ἐσταύρωσαν σὺν τοῖς παθήμασιν καὶ ταῖς ἐπιθυμίαις.
166	69	Paul	P1	καὶ	conjunction	11	4	παθήμασιν	noun	ταῖς	article	null	0	null	0	οἱ δὲ τοῦ ⸀Χριστοῦ τὴν σάρκα ἐσταύρωσαν σὺν τοῖς παθήμασιν καὶ ταῖς ἐπιθυμίαις.
167	69	Paul	P1	μὴ	conjunction	20	5	σεαυτόν,	personal pronoun	καὶ	adverb	σεαυτόν,	19	null	0	Ἀδελφοί, ἐὰν καὶ προλημφθῇ ἄνθρωπος ἔν τινι παραπτώματι, ὑμεῖς οἱ πνευματικοὶ καταρτίζετε τὸν τοιοῦτον ἐν πνεύματι πραΰτητος, σκοπῶν σεαυτόν, μὴ καὶ σὺ πειρασθῇς.
168	69	Paul	P1	καὶ	conjunction	5	8	βαστάζετε,	verb	οὕτως	adverb	βαστάζετε,	4	null	0	ἀλλήλων τὰ βάρη βαστάζετε, καὶ οὕτως ⸀ἀναπληρώσετε τὸν νόμον τοῦ Χριστοῦ.
169	69	Paul	P1	γὰρ	conjunction	2	35	εἰ	conjunction	δοκεῖ	verb	null	0	ὤν,	8	εἰ γὰρ δοκεῖ τις εἶναί τι μηδὲν ὤν, ⸂φρεναπατᾷ ἑαυτόν⸃· τὸ δὲ ἔργον ἑαυτοῦ δοκιμαζέτω ἕκαστος, καὶ τότε εἰς ἑαυτὸν μόνον τὸ καύχημα ἕξει καὶ οὐκ εἰς τὸν ἕτερον, ἕκαστος γὰρ τὸ ἴδιον φορτίον βαστάσει.
170	69	Paul	P1	δὲ	conjunction	12	25	τὸ	article	ἔργον	noun	ἑαυτόν⸃·	10	ἕκαστος,	16	εἰ γὰρ δοκεῖ τις εἶναί τι μηδὲν ὤν, ⸂φρεναπατᾷ ἑαυτόν⸃· τὸ δὲ ἔργον ἑαυτοῦ δοκιμαζέτω ἕκαστος, καὶ τότε εἰς ἑαυτὸν μόνον τὸ καύχημα ἕξει καὶ οὐκ εἰς τὸν ἕτερον, ἕκαστος γὰρ τὸ ἴδιον φορτίον βαστάσει.
171	69	Paul	P1	καὶ	conjunction	17	20	ἕκαστος,	adjective	τότε	adverb	ἕκαστος,	16	ἕτερον,	29	εἰ γὰρ δοκεῖ τις εἶναί τι μηδὲν ὤν, ⸂φρεναπατᾷ ἑαυτόν⸃· τὸ δὲ ἔργον ἑαυτοῦ δοκιμαζέτω ἕκαστος, καὶ τότε εἰς ἑαυτὸν μόνον τὸ καύχημα ἕξει καὶ οὐκ εἰς τὸν ἕτερον, ἕκαστος γὰρ τὸ ἴδιον φορτίον βαστάσει.
172	69	Paul	P1	καὶ	conjunction	25	12	ἕξει	verb	οὐκ	adverb	ἕκαστος,	16	ἕτερον,	29	εἰ γὰρ δοκεῖ τις εἶναί τι μηδὲν ὤν, ⸂φρεναπατᾷ ἑαυτόν⸃· τὸ δὲ ἔργον ἑαυτοῦ δοκιμαζέτω ἕκαστος, καὶ τότε εἰς ἑαυτὸν μόνον τὸ καύχημα ἕξει καὶ οὐκ εἰς τὸν ἕτερον, ἕκαστος γὰρ τὸ ἴδιον φορτίον βαστάσει.
173	69	Paul	P1	γὰρ	conjunction	31	6	ἕκαστος	adjective	τὸ	article	ἕτερον,	29	null	0	εἰ γὰρ δοκεῖ τις εἶναί τι μηδὲν ὤν, ⸂φρεναπατᾷ ἑαυτόν⸃· τὸ δὲ ἔργον ἑαυτοῦ δοκιμαζέτω ἕκαστος, καὶ τότε εἰς ἑαυτὸν μόνον τὸ καύχημα ἕξει καὶ οὐκ εἰς τὸν ἕτερον, ἕκαστος γὰρ τὸ ἴδιον φορτίον βαστάσει.
174	69	Paul	P1	δὲ	conjunction	2	11	Κοινωνείτω	verb	ὁ	article	null	0	null	0	Κοινωνείτω δὲ ὁ κατηχούμενος τὸν λόγον τῷ κατηχοῦντι ἐν πᾶσιν ἀγαθοῖς.
175	69	Paul	P1	γὰρ	conjunction	7	32	ὃ	relative pronoun	⸀ἐὰν	exclamation	μυκτηρίζεται·	5	ἄνθρωπος,	10	μὴ πλανᾶσθε, θεὸς οὐ μυκτηρίζεται· ὃ γὰρ ⸀ἐὰν σπείρῃ ἄνθρωπος, τοῦτο καὶ θερίσει· ὅτι ὁ σπείρων εἰς τὴν σάρκα ἑαυτοῦ ἐκ τῆς σαρκὸς θερίσει φθοράν, ὁ δὲ σπείρων εἰς τὸ πνεῦμα ἐκ τοῦ πνεύματος θερίσει ζωὴν αἰώνιον.
176	69	Paul	P1	δὲ	conjunction	27	12	ὁ	article	σπείρων	verb	φθοράν,	25	null	0	μὴ πλανᾶσθε, θεὸς οὐ μυκτηρίζεται· ὃ γὰρ ⸀ἐὰν σπείρῃ ἄνθρωπος, τοῦτο καὶ θερίσει· ὅτι ὁ σπείρων εἰς τὴν σάρκα ἑαυτοῦ ἐκ τῆς σαρκὸς θερίσει φθοράν, ὁ δὲ σπείρων εἰς τὸ πνεῦμα ἐκ τοῦ πνεύματος θερίσει ζωὴν αἰώνιον.
177	69	Paul	P1	δὲ	conjunction	2	12	τὸ	article	καλὸν	adjective	null	0	⸀ἐγκακῶμεν,	6	τὸ δὲ καλὸν ποιοῦντες μὴ ⸀ἐγκακῶμεν, καιρῷ γὰρ ἰδίῳ θερίσομεν μὴ ἐκλυόμενοι.
178	69	Paul	P1	γὰρ	conjunction	8	6	καιρῷ	noun	ἰδίῳ	adjective	⸀ἐγκακῶμεν,	6	null	0	τὸ δὲ καλὸν ποιοῦντες μὴ ⸀ἐγκακῶμεν, καιρῷ γὰρ ἰδίῳ θερίσομεν μὴ ἐκλυόμενοι.
179	69	Paul	P1	ἄρα	conjunction	1	18	καιρῷ	noun	οὖν	conjunction	null	0	⸀ἔχομεν,	5	ἄρα οὖν ὡς καιρὸν ⸀ἔχομεν, ἐργαζώμεθα τὸ ἀγαθὸν πρὸς πάντας, μάλιστα δὲ πρὸς τοὺς οἰκείους τῆς πίστεως.
180	69	Paul	P1	οὖν	conjunction	2	17	ἄρα	conjunction	ὡς	conjunction	null	0	⸀ἔχομεν,	5	ἄρα οὖν ὡς καιρὸν ⸀ἔχομεν, ἐργαζώμεθα τὸ ἀγαθὸν πρὸς πάντας, μάλιστα δὲ πρὸς τοὺς οἰκείους τῆς πίστεως.
181	69	Paul	P1	δὲ	conjunction	12	7	μάλιστα	adverb	πρὸς	preposition	πάντας,	10	null	0	ἄρα οὖν ὡς καιρὸν ⸀ἔχομεν, ἐργαζώμεθα τὸ ἀγαθὸν πρὸς πάντας, μάλιστα δὲ πρὸς τοὺς οἰκείους τῆς πίστεως.
182	69	Paul	P1	γὰρ	conjunction	19	17	οὐδὲ	adverb	οἱ	article	διώκωνται·	17	φυλάσσουσιν,	24	ὅσοι θέλουσιν εὐπροσωπῆσαι ἐν σαρκί, οὗτοι ἀναγκάζουσιν ὑμᾶς περιτέμνεσθαι, μόνον ⸀ἵνα τῷ σταυρῷ τοῦ ⸀Χριστοῦ ⸀μὴ διώκωνται· οὐδὲ γὰρ οἱ ⸀περιτεμνόμενοι αὐτοὶ νόμον φυλάσσουσιν, ἀλλὰ θέλουσιν ὑμᾶς περιτέμνεσθαι ἵνα ἐν τῇ ὑμετέρᾳ σαρκὶ καυχήσωνται.
183	69	Paul	P1	ἀλλὰ	conjunction	25	11	φυλάσσουσιν,	verb	θέλουσιν	verb	φυλάσσουσιν,	24	null	0	ὅσοι θέλουσιν εὐπροσωπῆσαι ἐν σαρκί, οὗτοι ἀναγκάζουσιν ὑμᾶς περιτέμνεσθαι, μόνον ⸀ἵνα τῷ σταυρῷ τοῦ ⸀Χριστοῦ ⸀μὴ διώκωνται· οὐδὲ γὰρ οἱ ⸀περιτεμνόμενοι αὐτοὶ νόμον φυλάσσουσιν, ἀλλὰ θέλουσιν ὑμᾶς περιτέμνεσθαι ἵνα ἐν τῇ ὑμετέρᾳ σαρκὶ καυχήσωνται.
184	69	Paul	P1	δὲ	conjunction	2	22	ἐμοὶ	personal pronoun	μὴ	adverb	null	0	Χριστοῦ,	15	ἐμοὶ δὲ μὴ γένοιτο καυχᾶσθαι εἰ μὴ ἐν τῷ σταυρῷ τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ, δι’ οὗ ἐμοὶ κόσμος ἐσταύρωται ⸀κἀγὼ κόσμῳ.
185	69	Paul	P1	γὰρ⸃	conjunction	2	10	⸂οὔτε	conjunction	περιτομή	noun	null	0	ἀκροβυστία,	7	⸂οὔτε γὰρ⸃ περιτομή τί ⸀ἐστιν οὔτε ἀκροβυστία, ἀλλὰ καινὴ κτίσις.
186	69	Paul	P1	ἀλλὰ	conjunction	8	4	ἀκροβυστία,	noun	καινὴ	adjective	ἀκροβυστία,	7	null	0	⸂οὔτε γὰρ⸃ περιτομή τί ⸀ἐστιν οὔτε ἀκροβυστία, ἀλλὰ καινὴ κτίσις.
187	69	Paul	P1	καὶ	conjunction	1	18	ἀκροβυστία,	noun	ὅσοι	relative pronoun	null	0	στοιχήσουσιν,	6	καὶ ὅσοι τῷ κανόνι τούτῳ στοιχήσουσιν, εἰρήνη ἐπ’ αὐτοὺς καὶ ἔλεος, καὶ ἐπὶ τὸν Ἰσραὴλ τοῦ θεοῦ.
188	69	Paul	P1	καὶ	conjunction	10	9	αὐτοὺς	personal pronoun	ἔλεος,	noun	στοιχήσουσιν,	6	ἔλεος,	11	καὶ ὅσοι τῷ κανόνι τούτῳ στοιχήσουσιν, εἰρήνη ἐπ’ αὐτοὺς καὶ ἔλεος, καὶ ἐπὶ τὸν Ἰσραὴλ τοῦ θεοῦ.
189	69	Paul	P1	καὶ	conjunction	12	7	ἔλεος,	noun	ἐπὶ	preposition	ἔλεος,	11	null	0	καὶ ὅσοι τῷ κανόνι τούτῳ στοιχήσουσιν, εἰρήνη ἐπ’ αὐτοὺς καὶ ἔλεος, καὶ ἐπὶ τὸν Ἰσραὴλ τοῦ θεοῦ.
190	69	Paul	P1	γὰρ	conjunction	8	11	ἐγὼ	personal pronoun	τὰ	article	παρεχέτω,	6	null	0	Τοῦ λοιποῦ κόπους μοι μηδεὶς παρεχέτω, ἐγὼ γὰρ τὰ στίγματα ⸀τοῦ Ἰησοῦ ἐν τῷ σώματί μου βαστάζω.
